,altitude,date_time,device_info_serial,direction,latitude,longitude,speed_2d
235,135,2013-08-17 18:54:17+00,851,-134.8796477,50.0509545,2.3016832,1.025914226
236,146,2013-08-17 19:09:13+00,851,-166.0039653,49.9590797,2.2755829,8.565121132
237,58,2013-08-17 19:24:09+00,851,122.489766,49.9562823,2.2714448,0.085440037
238,88,2013-08-17 19:39:05+00,851,-59.19420512,49.9386585,2.2741021,0.898109125
239,85,2013-08-17 19:54:32+00,851,117.9690957,49.9386482,2.2742067,0.273130006
240,87,2013-08-17 20:10:03+00,851,162.2725407,49.9386061,2.2740742,0.02236068
241,86,2013-08-17 20:24:56+00,851,-66.49530741,49.9386011,2.2741191,0.4580393
242,86,2013-08-17 20:39:51+00,851,-38.14311633,49.9385755,2.2742282,0.341320963
243,84,2013-08-17 20:54:47+00,851,12.34615268,49.938566,2.2741765,1.620030864
244,93,2013-08-17 21:24:40+00,851,77.33223716,49.9385236,2.273986,1.297112177
245,82,2013-08-17 21:54:32+00,851,-153.7755045,49.9385077,2.2739465,1.348258136
246,79,2013-08-17 22:24:26+00,851,155.7329919,49.9385664,2.2739746,1.128051417
247,84,2013-08-17 22:54:18+00,851,-33.37806193,49.9385592,2.2739146,0.735730929
248,76,2013-08-17 23:24:19+00,851,-23.33710612,49.938649,2.2739034,1.556534613
249,83,2013-08-17 23:54:38+00,851,-20.69087281,49.938537,2.2739423,0.218403297
250,90,2013-08-18 00:24:25+00,851,-75.39955194,49.938813,2.2739137,0.535350353
251,86,2013-08-18 00:54:17+00,851,157.0666943,49.9387794,2.2735984,1.382208378
252,97,2013-08-18 01:24:08+00,851,160.6076848,49.9388773,2.2736062,0.197989899
253,90,2013-08-18 01:54:00+00,851,165.753694,49.9388283,2.273701,0.449444101
254,85,2013-08-18 02:24:26+00,851,-19.39323328,49.9388142,2.2737051,0.286530976
255,90,2013-08-18 02:54:15+00,851,32.35402298,49.9388059,2.2737025,0.740405294
256,90,2013-08-18 03:09:12+00,851,13.70553709,49.9388274,2.2736318,1.306981255
257,92,2013-08-18 03:24:07+00,851,169.4548703,49.9388605,2.2736111,0.114017543
258,91,2013-08-18 03:39:05+00,851,-31.49535749,49.9388517,2.2736025,0.245967478
259,103,2013-08-18 03:54:00+00,851,142.3809776,49.9388223,2.2736832,2.643217736
260,88,2013-08-18 04:08:55+00,851,165.558707,49.9387882,2.2738656,2.219211572
261,91,2013-08-18 04:24:01+00,851,152.0000612,49.9385245,2.274097,1.530032679
262,93,2013-08-18 04:39:19+00,851,-26.54459562,49.950432,2.2704953,11.48157219
263,97,2013-08-18 04:55:48+00,851,14.44585875,49.9870237,2.2588563,13.85964646
264,112,2013-08-18 05:10:57+00,851,174.8206953,50.0205319,2.239175,2.233942703
265,131,2013-08-18 05:26:35+00,851,120.31291,50.0204553,2.2417162,0.587281874
266,125,2013-08-18 05:42:02+00,851,26.34106067,50.0205568,2.244328,0.228254244
267,114,2013-08-18 05:56:59+00,851,37.59038674,50.0273067,2.2396602,1.430314651
268,119,2013-08-18 06:11:54+00,851,151.0542195,50.0269157,2.2398219,0.134164079
269,112,2013-08-18 06:26:50+00,851,-41.06064179,50.0270802,2.2406315,0.963379468
270,119,2013-08-18 06:41:47+00,851,-18.92060448,50.0269854,2.2413512,0.966488489
271,114,2013-08-18 06:56:43+00,851,-65.97020214,50.0271664,2.2402284,10.02868386
272,115,2013-08-18 07:11:35+00,851,-80.68091447,50.0278405,2.2381699,1.494657151
273,113,2013-08-18 07:26:35+00,851,55.02039602,50.0278111,2.2387393,1.156633045
274,114,2013-08-18 07:41:28+00,851,-96.34571446,50.0278479,2.2387611,0.66887966
275,152,2013-08-18 07:58:09+00,851,72.3806105,50.0529533,2.3021314,14.45211749
276,138,2013-08-18 08:14:00+00,851,171.9169625,50.0609725,2.3090761,0.594390444
277,136,2013-08-18 08:28:55+00,851,-6.646828044,50.0617873,2.3080427,2.298368987
278,144,2013-08-18 08:43:53+00,851,43.02744196,50.0621182,2.3075199,0.371214224
279,139,2013-08-18 08:58:47+00,851,-171.3888059,50.0623156,2.3077596,0.388329757
280,133,2013-08-18 09:13:46+00,851,105.8049404,50.0626687,2.3118544,0.591692488
281,123,2013-08-18 09:28:40+00,851,-4.197922454,50.0616009,2.3121229,3.858769234
282,125,2013-08-18 09:43:37+00,851,-122.0788147,50.0634402,2.3098485,2.567196915
283,135,2013-08-18 09:58:34+00,851,-73.18898719,50.0640439,2.3122449,3.974984277
284,146,2013-08-18 10:13:27+00,851,-14.17187691,50.0653778,2.3072142,0.04472136
285,147,2013-08-18 10:28:24+00,851,-96.07551563,50.0651244,2.3065489,13.00512207
286,146,2013-08-18 10:43:19+00,851,-74.02900073,50.0648361,2.3063551,0.344818793
287,165,2013-08-18 10:58:19+00,851,35.87292528,50.0648494,2.3054281,0.317647603
288,144,2013-08-18 11:14:09+00,851,-105.760471,50.0639905,2.304605,0.492544414
289,141,2013-08-18 11:44:07+00,851,-59.03683276,50.0629443,2.3021832,1.734041522
290,155,2013-08-18 11:59:04+00,851,-164.6545095,50.0630384,2.3014078,9.418051816
291,138,2013-08-18 12:14:01+00,851,-52.77330257,50.0648204,2.2984257,3.879304061
292,144,2013-08-18 12:29:31+00,851,165.7419809,50.0600198,2.2944585,0.812219182
293,144,2013-08-18 12:44:24+00,851,8.958819147,50.061003,2.2940191,1.075174404
294,146,2013-08-18 12:59:21+00,851,-144.4925364,50.065154,2.3049576,0.514781507
295,177,2013-08-18 13:14:18+00,851,-170.7990488,50.0634539,2.3285537,2.432878953
296,140,2013-08-18 13:29:16+00,851,-11.00079195,50.0593469,2.3040104,8.282831641
297,157,2013-08-18 13:44:12+00,851,-28.49625013,50.0735485,2.284799,6.585446074
298,149,2013-08-18 13:59:05+00,851,134.146618,50.0802047,2.2804787,0.907854614
299,156,2013-08-18 14:14:03+00,851,100.1335961,50.0808904,2.2806251,1.411523999
300,147,2013-08-18 14:28:56+00,851,87.96716575,50.0802678,2.2768966,0.640702739
301,154,2013-08-18 14:44:26+00,851,21.16765562,50.0802278,2.2768904,0.201246118
302,152,2013-08-18 14:59:19+00,851,44.69896333,50.0802343,2.2768859,0.816884325
303,155,2013-08-18 15:14:15+00,851,-142.977331,50.0801996,2.2768428,0.254558441
304,217,2013-08-18 15:29:13+00,851,128.859263,50.0799242,2.279056,14.68669125
305,149,2013-08-18 15:44:19+00,851,-40.57163537,50.0791864,2.2756583,1.34617978
306,139,2013-08-18 15:59:30+00,851,-65.69379953,50.0792,2.2755315,2.137755833
307,149,2013-08-18 16:14:34+00,851,-75.80611679,50.0707927,2.1943615,7.439711016
308,119,2013-08-18 16:29:29+00,851,-60.86572691,50.0681932,2.1798916,0.465188134
309,25,2013-08-18 16:44:37+00,851,160.8874323,50.0691105,2.1799382,4.714954931
310,89,2013-08-18 16:59:40+00,851,-129.6832668,50.0566336,2.1220651,7.375642345
311,126,2013-08-18 17:14:32+00,851,-34.27882594,50.0490355,2.1188628,3.497785013
312,232,2013-08-18 17:29:35+00,851,58.45803151,50.0371972,2.1983672,14.14525362
313,115,2013-08-18 17:44:24+00,851,-17.80071771,50.0375319,2.2007546,0.705762
314,88,2013-08-18 17:59:31+00,851,-80.74307906,50.0377757,2.2002658,7.689609873
315,102,2013-08-18 18:15:08+00,851,121.1713133,50.0374903,2.2017592,0.127279221
316,76,2013-08-18 18:30:11+00,851,-138.0272788,50.0372675,2.201048,2.200477221
317,98,2013-08-18 18:45:24+00,851,-102.3849822,50.0375689,2.2005339,1.656049516
318,98,2013-08-18 19:00:24+00,851,109.5346244,50.0376388,2.2006024,1.423024947
319,109,2013-08-18 19:15:23+00,851,-40.04277862,50.0290452,2.1996661,1.891877374
320,180,2013-08-18 19:30:17+00,851,147.490759,50.0086545,2.2140635,10.06350337
321,86,2013-08-18 19:45:13+00,851,-59.14923856,49.9389998,2.2738438,0.876184912
322,172,2013-08-18 20:00:22+00,851,93.5399444,49.9388424,2.2755985,14.23582102
323,84,2013-08-18 20:15:30+00,851,-114.2983943,49.9390148,2.2738507,0.104403065
324,88,2013-08-18 20:30:44+00,851,-73.56006083,49.9389624,2.2736706,0.360138862
325,87,2013-08-18 20:46:09+00,851,35.1540496,49.938957,2.2736547,0.107703296
326,87,2013-08-18 21:16:08+00,851,-4.534969837,49.9388954,2.2735925,0.411096096
327,87,2013-08-18 21:46:01+00,851,45.25985458,49.9389077,2.2735779,2.084706214
328,84,2013-08-18 22:15:54+00,851,159.7341172,49.9390419,2.2735401,1.852997572
329,87,2013-08-18 22:45:45+00,851,-46.07425205,49.939089,2.2734787,0.366742416
330,89,2013-08-18 23:15:36+00,851,136.2081494,49.9391046,2.2734835,0.543783045
331,90,2013-08-18 23:45:30+00,851,-50.97501713,49.9390109,2.2735211,0.331058907
332,79,2013-08-19 00:16:02+00,851,79.27415351,49.9390213,2.273587,0.064031242
333,74,2013-08-19 00:46:10+00,851,20.69616338,49.9390005,2.2735461,1.469863939
334,74,2013-08-19 01:16:09+00,851,-24.9617135,49.9390165,2.2734872,0.2596151
335,86,2013-08-19 01:46:00+00,851,90.76136597,49.9388869,2.2737203,0.114017543
336,91,2013-08-19 02:15:52+00,851,-5.58918313,49.9389285,2.2735814,0.251793566
337,83,2013-08-19 02:45:47+00,851,136.8686366,49.9388998,2.2736928,3.545433683
338,72,2013-08-19 03:02:10+00,851,3.537625697,49.9390158,2.2736578,1.630030675
339,86,2013-08-19 03:17:19+00,851,-110.966627,49.9389323,2.2735767,0.43829214
340,97,2013-08-19 03:32:38+00,851,-71.51290317,49.9388947,2.2736606,0.233452351
341,81,2013-08-19 03:47:36+00,851,-95.41419928,49.9390713,2.2737414,2.251088626
342,91,2013-08-19 04:02:49+00,851,73.51709201,49.9390234,2.2738064,1.790781952
343,114,2013-08-19 04:17:48+00,851,-25.84882301,49.9791538,2.260264,14.3147651
344,130,2013-08-19 04:32:42+00,851,126.4756429,50.0176203,2.2223714,6.157962325
345,163,2013-08-19 04:47:47+00,851,-29.47666372,50.016418,2.2149359,4.03368318
346,126,2013-08-19 05:03:09+00,851,-39.38198717,50.0217739,2.2112203,3.260214717
347,110,2013-08-19 05:18:04+00,851,121.1544347,50.0234173,2.210339,3.592798352
348,121,2013-08-19 05:32:55+00,851,-75.73195774,50.022557,2.2109812,0.323109888
349,137,2013-08-19 05:48:29+00,851,40.18463437,50.014143,2.2124208,1.03754518
350,132,2013-08-19 06:03:19+00,851,91.36323887,50.0141634,2.2124196,1.224132346
351,127,2013-08-19 06:18:16+00,851,1.580242772,50.0143812,2.2126015,0.430116263
352,117,2013-08-19 06:33:14+00,851,55.26035936,50.0149697,2.2130072,4.543941021
353,126,2013-08-19 06:48:08+00,851,-113.0751572,50.0148861,2.2128483,0.041231056
354,108,2013-08-19 07:03:04+00,851,-39.28059579,50.0134146,2.2111876,9.084475769
355,129,2013-08-19 07:18:02+00,851,154.8409549,50.0133181,2.2112899,1.226417547
356,128,2013-08-19 07:33:26+00,851,-134.1446732,50.0133359,2.2112663,0.116619038
357,126,2013-08-19 07:48:23+00,851,-15.38928402,50.0133477,2.2112836,1.628066338
358,633,2013-08-19 08:03:21+00,851,42.94933436,50.012332,2.2068363,1.417674152
359,1126,2013-08-19 08:18:18+00,851,7.58316488,50.0107516,2.2031949,14.40378422
360,734,2013-08-19 08:33:14+00,851,-113.4470815,50.0112341,2.2066365,1.936104336
361,672,2013-08-19 08:48:07+00,851,56.5936187,50.0111282,2.2072489,1.174563749
362,122,2013-08-19 09:03:39+00,851,163.490768,50.0133607,2.2112499,0.333766385
363,126,2013-08-19 09:18:32+00,851,-42.88078685,50.0133367,2.2112904,0.308706981
364,120,2013-08-19 09:33:28+00,851,35.58636852,50.013394,2.2113215,1.203037822
365,109,2013-08-19 09:48:27+00,851,-113.4610573,50.0211291,2.2040001,6.270510346
366,116,2013-08-19 10:03:22+00,851,-62.85788944,50.0279053,2.1962153,4.173068415
367,106,2013-08-19 10:18:17+00,851,14.94621855,50.0410059,2.1959316,5.955510054
368,86,2013-08-19 10:33:15+00,851,22.97737982,50.0582006,2.1600756,7.611681812
369,88,2013-08-19 10:48:49+00,851,-143.6875078,50.0580102,2.1601436,7.485753135
370,88,2013-08-19 11:04:38+00,851,-128.7346151,50.0585495,2.160739,0.316227766
371,83,2013-08-19 11:19:37+00,851,-30.22542291,50.0587465,2.1607222,1.708566651
372,127,2013-08-19 11:34:42+00,851,14.73897289,50.0591941,2.1604999,1.569235483
373,83,2013-08-19 11:50:35+00,851,-47.18228793,50.0579591,2.1611797,0.170293864
374,83,2013-08-19 12:05:28+00,851,-129.0794236,50.0556927,2.1584842,9.116007898
375,-54,2013-08-19 12:20:26+00,851,-167.906966,50.0355375,2.1585244,11.5557821
376,64,2013-08-19 12:35:23+00,851,140.9189385,50.0359597,2.1566652,0.395600809
377,72,2013-08-19 12:50:15+00,851,24.16206116,50.03599,2.156521,0.174642492
378,-130,2013-08-19 13:05:14+00,851,126.8778199,50.0379153,2.1579169,0.774725758
379,-24,2013-08-19 13:20:19+00,851,145.9430162,50.0372914,2.158579,3.997224037
380,97,2013-08-19 13:35:35+00,851,-157.6082062,50.0245461,2.1598252,9.576768766
381,76,2013-08-19 13:51:08+00,851,-66.07067435,50.0227998,2.1589611,0.144222051
382,77,2013-08-19 14:06:56+00,851,-5.953216944,50.0231515,2.1584473,0.536003731
383,68,2013-08-19 14:22:13+00,851,18.39192872,50.0232803,2.158437,3.983013934
384,79,2013-08-19 14:37:13+00,851,-128.8729067,50.0230281,2.1586786,0.349284984
385,79,2013-08-19 14:52:07+00,851,-128.4373416,50.0230494,2.1586418,0.754519715
386,69,2013-08-19 15:07:06+00,851,-109.7049558,50.0224208,2.1579034,1.156027681
387,-56,2013-08-19 15:22:01+00,851,-38.17658598,50.0243095,2.157024,0.340147027
388,-33,2013-08-19 15:36:56+00,851,29.08693358,50.0513931,2.1879345,7.335564055
389,181,2013-08-19 15:51:54+00,851,-61.73629489,50.084948,2.1941306,0.582580467
390,309,2013-08-19 16:06:48+00,851,-78.92094533,50.0848171,2.1933701,1.190798052
391,305,2013-08-19 16:21:44+00,851,44.33711759,50.0845781,2.1940228,2.869233347
392,308,2013-08-19 16:36:40+00,851,-38.57205088,50.0841697,2.193691,1.012422837
393,138,2013-08-19 16:52:09+00,851,-87.1020476,50.0825932,2.1949318,0.263058929
394,136,2013-08-19 17:07:03+00,851,-34.72861274,50.082581,2.1949096,0.583095189
395,134,2013-08-19 17:22:00+00,851,128.039589,50.082581,2.1949203,0.036055513
396,149,2013-08-19 17:36:57+00,851,-30.78697781,50.0873582,2.1979071,6.648405824
397,135,2013-08-19 17:51:53+00,851,-64.94424537,50.0897473,2.2077803,1.145862121
398,138,2013-08-19 18:06:48+00,851,28.45920521,50.0897409,2.2077484,0.203960781
399,141,2013-08-19 18:21:44+00,851,-65.64508,50.0893738,2.2078178,1.011187421
400,138,2013-08-19 18:36:41+00,851,156.4631368,50.0892474,2.2081589,0.507740091
401,175,2013-08-19 18:51:42+00,851,170.4926886,49.9959087,2.2396661,10.89848613
402,83,2013-08-19 19:06:35+00,851,-37.8234017,49.9387475,2.2739978,0.389486842
403,86,2013-08-19 19:21:28+00,851,30.53391287,49.9387762,2.2739875,0.442944692
404,87,2013-08-19 19:36:55+00,851,-147.8143729,49.9387415,2.2737571,0.067082039
405,80,2013-08-19 19:51:52+00,851,18.24718937,49.93877,2.2737042,1.184567432
406,86,2013-08-19 20:06:49+00,851,170.7016761,49.9388261,2.2737439,0.028284271
407,99,2013-08-19 20:21:47+00,851,-25.35290224,49.9388362,2.2735525,2.313871215
408,84,2013-08-19 20:36:40+00,851,42.65281316,49.938738,2.2737611,1.080462864
409,95,2013-08-19 20:51:50+00,851,23.04942291,49.9388087,2.2738069,0.13
410,108,2013-08-19 21:21:55+00,851,40.08239894,49.9387651,2.273757,1.223315168
411,89,2013-08-19 21:51:54+00,851,175.1252769,49.9387783,2.2737913,0.130384048
412,88,2013-08-19 22:22:08+00,851,172.6555796,49.9387366,2.2738074,0.120415946
413,87,2013-08-19 22:52:08+00,851,49.27926265,49.9388002,2.2737811,0.412310563
414,90,2013-08-19 23:22:01+00,851,-134.9273397,49.9391747,2.2735378,0.546260011
415,91,2013-08-19 23:52:03+00,851,167.9794692,49.937519,2.2689195,0.27202941
416,66,2013-08-20 00:22:18+00,851,-55.06746178,49.9373598,2.2689514,0.460977223
417,67,2013-08-20 00:52:37+00,851,-153.2991327,49.9373328,2.2689588,0.134164079
418,72,2013-08-20 01:22:34+00,851,-70.3579493,49.9374156,2.2688935,0.709365914
419,65,2013-08-20 01:52:26+00,851,170.0752168,49.9373805,2.2689017,0.906090503
420,63,2013-08-20 02:22:17+00,851,-49.42072154,49.9374075,2.268857,3.534770148
421,61,2013-08-20 02:52:09+00,851,-64.17002131,49.9373978,2.2688382,1.788994131
422,62,2013-08-20 03:07:07+00,851,-69.23884631,49.9373729,2.2689073,3.98116817
423,64,2013-08-20 03:22:12+00,851,-90.56692455,49.9373998,2.2688647,0.411096096
424,64,2013-08-20 03:37:27+00,851,150.593812,49.9373549,2.2689214,0.532259335
425,80,2013-08-20 03:52:39+00,851,130.9017148,49.9369758,2.2696346,7.614000263
426,69,2013-08-20 04:08:26+00,851,130.2830415,49.9373664,2.2689006,0.237065392
427,187,2013-08-20 04:23:21+00,851,-35.54747088,49.9972545,2.3152739,10.27432236
428,116,2013-08-20 04:38:16+00,851,-62.18624774,50.0273664,2.2874694,1.015332458
429,160,2013-08-20 04:53:59+00,851,-104.9457106,50.0313208,2.2589044,9.528063812
430,76,2013-08-20 05:09:06+00,851,-57.52645888,50.0417093,2.1989818,6.334011367
431,92,2013-08-20 05:24:09+00,851,-57.13549586,50.0415569,2.2017598,1.804217282
432,52,2013-08-20 05:39:07+00,851,-118.4290527,50.0416045,2.2008228,2.19020547
433,92,2013-08-20 05:54:32+00,851,37.97327356,50.0413621,2.2006281,0.156204994
434,93,2013-08-20 06:10:03+00,851,-66.04355303,50.0414197,2.2006396,0.375366488
435,94,2013-08-20 06:24:57+00,851,77.07495811,50.0408844,2.1984849,1.004041832
436,100,2013-08-20 06:39:51+00,851,-108.8151534,50.0409211,2.1984746,0.632455532
437,94,2013-08-20 06:54:47+00,851,-58.95321384,50.0408467,2.1983637,1.57876534
438,113,2013-08-20 07:09:44+00,851,128.2138856,50.0407522,2.1985441,5.710770526
439,94,2013-08-20 07:24:39+00,851,87.75360096,50.0407895,2.1983323,0.504777179
440,93,2013-08-20 07:39:37+00,851,55.78970118,50.0407919,2.1983532,0.980051019
441,93,2013-08-20 07:54:33+00,851,164.8258608,50.0407661,2.1983267,0.396988665
442,85,2013-08-20 08:09:28+00,851,42.69603054,50.0421613,2.1998181,1.025524256
443,84,2013-08-20 08:24:24+00,851,24.17179728,50.0425527,2.200493,1.344061011
444,285,2013-08-20 08:39:20+00,851,-155.0973454,50.0425449,2.1997549,0.561426754
445,91,2013-08-20 08:54:38+00,851,-164.2885309,50.0419973,2.2009092,0.276586334
446,88,2013-08-20 09:09:28+00,851,10.9077539,50.0420027,2.2008868,0.17
447,-181,2013-08-20 09:24:25+00,851,-66.86687013,50.0428009,2.1991776,1.212476804
448,51,2013-08-20 09:39:22+00,851,79.59202489,50.0422375,2.2004152,1.323820229
449,88,2013-08-20 09:54:19+00,851,121.9606818,50.042406,2.2006362,2.34437625
450,252,2013-08-20 10:09:17+00,851,-91.98382371,50.0571619,2.2007544,7.412185912
451,133,2013-08-20 10:24:07+00,851,-35.53257775,50.0158289,2.2094446,2.288624041
452,142,2013-08-20 10:39:04+00,851,-128.6865482,50.0156094,2.2096227,1.078702925
453,158,2013-08-20 10:54:17+00,851,-108.9033663,50.0159789,2.2098814,1.193691753
454,123,2013-08-20 11:09:38+00,851,15.33985724,50.016035,2.2096291,0.12083046
455,121,2013-08-20 11:24:40+00,851,-108.2788089,50.0154784,2.2093022,0.827345152
456,118,2013-08-20 11:39:37+00,851,63.00369336,50.0157526,2.2094837,1.31381125
457,120,2013-08-20 11:54:32+00,851,-101.9432937,50.0157502,2.2093845,1.592545133
458,43,2013-08-20 12:09:28+00,851,-119.2676771,50.0152272,2.2119978,1.647786394
459,208,2013-08-20 12:24:25+00,851,-32.69354011,50.0169669,2.2206709,1.25399362
460,123,2013-08-20 12:39:38+00,851,136.8112647,50.0147793,2.218639,0.162788206
461,124,2013-08-20 12:55:26+00,851,174.1236492,50.0138945,2.2185082,0.215870331
462,125,2013-08-20 13:10:39+00,851,-69.09558485,50.0138556,2.2182683,0.042426407
463,123,2013-08-20 13:25:28+00,851,-56.042766,50.01268,2.2181173,0.603075451
464,128,2013-08-20 13:40:25+00,851,179.5580671,50.0125306,2.2182039,0.01
465,120,2013-08-20 13:55:22+00,851,-116.0972944,50.0125244,2.2182534,0.732461603
466,649,2013-08-20 14:10:17+00,851,-27.49453247,50.0153395,2.2128534,1.108602724
467,550,2013-08-20 14:25:14+00,851,-151.0598984,50.0203561,2.2203799,8.957789906
468,42,2013-08-20 14:41:01+00,851,-170.5353342,49.9657573,2.2165155,2.560410123
469,-140,2013-08-20 14:55:52+00,851,157.6532791,49.9679473,2.2124196,0.250798724
470,30,2013-08-20 15:11:08+00,851,171.1974423,49.963414,2.2204191,1.741321337
471,36,2013-08-20 15:26:18+00,851,176.0899828,49.963483,2.2203896,0.465725241
472,39,2013-08-20 15:41:39+00,851,118.7317198,49.9635244,2.2203941,0.106301458
473,40,2013-08-20 15:56:40+00,851,160.4949564,49.9635,2.22041,0.212602916
474,30,2013-08-20 16:11:36+00,851,7.790047906,49.9659656,2.2168994,4.071817776
475,112,2013-08-20 16:26:33+00,851,60.28511228,49.9638826,2.2150231,1.608601877
476,97,2013-08-20 16:41:35+00,851,123.991059,49.9660183,2.2161042,9.775239128
477,84,2013-08-20 16:56:24+00,851,-114.8653961,49.9659006,2.222259,1.038315944
478,174,2013-08-20 17:11:20+00,851,-131.9245036,49.9652694,2.2217665,0.586003413
479,119,2013-08-20 17:26:17+00,851,172.2500158,49.9644281,2.2215084,1.645600194
480,23,2013-08-20 17:41:13+00,851,-63.20516492,49.9643828,2.2213785,2.299412969
481,89,2013-08-20 17:56:09+00,851,159.4492736,49.9642335,2.2205023,0.618465844
482,33,2013-08-20 18:11:48+00,851,111.8809772,49.9644381,2.223281,0.916078599
483,87,2013-08-20 18:27:05+00,851,-68.9225012,49.9388701,2.2737173,0.139283883
484,87,2013-08-20 18:42:01+00,851,48.88062424,49.9388497,2.2737214,0.437378555
485,82,2013-08-20 18:56:58+00,851,92.97653531,49.9388481,2.2737571,1.941236719
486,63,2013-08-20 19:11:53+00,851,-38.70686548,49.9389709,2.2735544,9.58801335
487,92,2013-08-20 19:26:48+00,851,69.19634427,49.9388395,2.2736899,0.638200595
488,92,2013-08-20 19:41:44+00,851,38.49344126,49.9388825,2.2735924,0.324499615
489,81,2013-08-20 19:56:57+00,851,-2.683877564,49.93902,2.2734692,2.356140913
490,90,2013-08-20 20:12:03+00,851,-5.093048486,49.9390338,2.273362,2.995062604
491,93,2013-08-20 20:27:04+00,851,153.4103639,49.9389798,2.2733963,0.120415946
492,87,2013-08-20 20:42:00+00,851,-56.72742881,49.9390319,2.2734183,0.05
493,91,2013-08-20 20:57:09+00,851,41.15065757,49.9391211,2.2734521,0.282311884
494,94,2013-08-20 21:27:17+00,851,-87.10264605,49.9391182,2.2733313,0.493963561
495,92,2013-08-20 21:57:35+00,851,-122.47506,49.9391401,2.2733559,0.380788655
496,88,2013-08-20 23:27:49+00,851,-4.264225959,49.9391955,2.2731998,0.81394103
497,87,2013-08-20 23:58:08+00,851,32.73792695,49.9391954,2.273201,0.050990195
498,78,2013-08-21 00:28:08+00,851,-172.3354265,49.9392311,2.2732747,1.273184983
499,85,2013-08-21 00:58:00+00,851,102.6435229,49.9392372,2.2732603,0.566480362
500,87,2013-08-21 01:27:53+00,851,86.51916757,49.9391895,2.2732796,0.545893763
501,90,2013-08-21 01:57:46+00,851,172.3172306,49.9393083,2.2732373,0.882043083
502,88,2013-08-21 02:28:08+00,851,137.0409283,49.9393303,2.2731498,0.148660687
503,55,2013-08-21 02:58:01+00,851,-48.92513556,49.9394038,2.27308,9.69468411
504,90,2013-08-21 03:12:57+00,851,21.08036794,49.9393609,2.2731441,3.049606532
505,69,2013-08-21 03:27:52+00,851,77.19146055,49.939373,2.2731152,1.586190405
506,89,2013-08-21 03:42:48+00,851,-63.59620831,49.9393428,2.2731896,0.170293864
507,88,2013-08-21 03:57:45+00,851,-108.8174449,49.9393365,2.2731603,1.534731247
508,162,2013-08-21 04:12:41+00,851,12.83669518,49.953788,2.2807661,7.020897379
509,133,2013-08-21 04:27:39+00,851,-143.248714,50.0166879,2.2108302,7.141904508
510,123,2013-08-21 04:43:09+00,851,-32.07544422,50.0158387,2.2080774,0.516139516
511,115,2013-08-21 04:58:03+00,851,-144.9003282,50.0161973,2.2111088,0.909725233
512,125,2013-08-21 05:12:59+00,851,148.5953734,50.0127205,2.218734,3.292294033
513,67,2013-08-21 05:27:53+00,851,-161.1470299,50.0436938,2.1665632,0.120415946
514,70,2013-08-21 05:42:48+00,851,-28.66251823,50.0436945,2.1665776,0.376430604
515,79,2013-08-21 05:58:08+00,851,-104.1767448,50.0418319,2.1645344,0.092195445
516,64,2013-08-21 06:13:15+00,851,-99.96938039,50.0421973,2.1641583,1.380615805
517,142,2013-08-21 06:28:13+00,851,38.18115973,50.0589978,2.168989,8.323851272
518,127,2013-08-21 06:43:10+00,851,54.72360937,50.0819499,2.1577532,1.497230777
519,133,2013-08-21 06:58:02+00,851,-12.13597994,50.0982993,2.21381,0.618142378
520,127,2013-08-21 07:13:10+00,851,-14.41392719,50.0985789,2.2153879,0.694262198
521,119,2013-08-21 07:28:19+00,851,-69.69632764,50.0987917,2.2155699,2.200022727
522,134,2013-08-21 07:43:31+00,851,93.73511496,50.1446277,2.1870624,1.606051058
523,145,2013-08-21 07:58:32+00,851,-25.22207398,50.1438898,2.1879104,0.264196896
524,149,2013-08-21 08:14:12+00,851,-92.70322315,50.1435607,2.1867626,0.979438615
525,149,2013-08-21 08:29:23+00,851,-101.1872313,50.1435599,2.1867871,1.301422299
526,163,2013-08-21 08:44:36+00,851,44.4849119,50.1441413,2.1888539,0.774919351
527,141,2013-08-21 09:00:27+00,851,-116.133438,50.1440251,2.1887088,0.158113883
528,141,2013-08-21 09:15:21+00,851,155.668027,50.1432594,2.1866385,0.379473319
529,377,2013-08-21 09:30:16+00,851,101.588912,50.1439861,2.1865679,0.145602198
530,464,2013-08-21 09:45:27+00,851,-0.097708088,50.1478263,2.1905746,1.2509996
531,141,2013-08-21 10:01:05+00,851,-171.7123547,50.1430147,2.1850416,0.04
532,574,2013-08-21 10:16:12+00,851,87.62681489,50.1253377,2.2184947,12.71661118
533,767,2013-08-21 10:31:06+00,851,159.574901,50.0969888,2.2779399,8.748051212
534,152,2013-08-21 10:46:07+00,851,156.1083226,50.0787079,2.282013,6.836680481
535,156,2013-08-21 11:00:57+00,851,-75.21845199,50.0904925,2.2721732,0.431045241
536,181,2013-08-21 11:15:51+00,851,-118.8882791,50.0887869,2.2729968,0.181107703
537,223,2013-08-21 11:30:53+00,851,-13.35189039,50.087857,2.2700737,9.303988392
538,193,2013-08-21 11:45:44+00,851,-106.5894732,50.0882522,2.2708534,1.514628667
539,172,2013-08-21 12:00:42+00,851,96.6234156,50.0904308,2.271934,2.864838564
540,240,2013-08-21 12:16:26+00,851,-6.318501503,50.0877948,2.277002,7.066066798
541,274,2013-08-21 12:31:38+00,851,99.86120106,50.0738401,2.3339845,13.10924102
542,141,2013-08-21 12:47:08+00,851,-108.5665294,50.0783385,2.3709823,0.070710678
